c_avg_deg_cons,c_avg_dom_cons,c_avg_domdeg_cons,c_bounds_d,c_bounds_r,c_bounds_z,c_cv_deg_cons,c_cv_dom_cons,c_cv_domdeg_cons,c_domain,c_ent_deg_cons,c_ent_dom_cons,c_ent_domdeg_cons,c_logprod_deg_cons,c_logprod_dom_cons,c_max_deg_cons,c_max_dom_cons,c_max_domdeg_cons,c_min_deg_cons,c_min_dom_cons,c_min_domdeg_cons,c_num_cons,c_priority,c_ratio_cons,c_sum_ari_cons,c_sum_dom_cons,c_sum_domdeg_cons,d_array_cons,d_bool_cons,d_bool_vars,d_float_cons,d_float_vars,d_int_cons,d_int_vars,d_ratio_array_cons,d_ratio_bool_cons,d_ratio_bool_vars,d_ratio_float_cons,d_ratio_float_vars,d_ratio_int_cons,d_ratio_int_vars,d_ratio_set_cons,d_ratio_set_vars,d_set_cons,d_set_vars,gc_diff_globs,gc_global_cons,gc_ratio_diff,gc_ratio_globs,o_deg,o_deg_avg,o_deg_cons,o_deg_std,o_dom,o_dom_avg,o_dom_deg,o_dom_std,s_bool_search,s_first_fail,s_goal,s_indomain_max,s_indomain_min,s_input_order,s_int_search,s_labeled_vars,s_other_val,s_other_var,s_set_search,v_avg_deg_vars,v_avg_dom_vars,v_avg_domdeg_vars,v_cv_deg_vars,v_cv_dom_vars,v_cv_domdeg_vars,v_def_vars,v_ent_deg_vars,v_ent_dom_vars,v_ent_domdeg_vars,v_intro_vars,v_logprod_deg_vars,v_logprod_dom_vars,v_max_deg_vars,v_max_dom_vars,v_max_domdeg_vars,v_min_deg_vars,v_min_dom_vars,v_min_domdeg_vars,v_num_aliases,v_num_consts,v_num_vars,v_ratio_bounded,v_ratio_vars,v_sum_deg_vars,v_sum_dom_vars,"v_sum_domdeg_vars

",number_of_teams,fixtures_left,number_of_constraints,runtime,fpoints
2.68974,3.98841,1.45653,0,0,0,0.667756,0.742095,0.367195,0,1.1861,2.79451,1.22032,536.26,729.524,11,28.4234,3.32193,2,2,1,419,0,1.02445,1163,1671.14,610.285,0,0,180,0,0,238,229,0,0,0.440098,0,0,0.568019,0.559902,0,0,0,0,0,0,-nan,0,37,13.4277,0.0883055,7.06482,7,2.68071,0.189189,2.20302,0,0,2,0,0,0,0,0,0,0,0,2.7555,2.61125,1.18752,1.75909,0.762913,0.655966,390,0.599172,0.747056,0.593915,448,457.715,489.437,37,10,5,0,2,0.108108,105,35,409,0.342298,0.976134,1127,1068,"485.694
",10,1,4,0.04,25
2.62592,3.94876,1.47943,0,0,0,0.669408,0.745373,0.367352,0,1.12891,2.92619,1.20757,509.948,706.497,11,27.8385,3.32193,2,2,1,409,0,1.02506,1135,1615.04,605.086,0,0,174,0,0,234,225,0,0,0.43609,0,0,0.572127,0.56391,0,0,0,0,0,0,-nan,0,0,0,0,-0.585289,1,0.379278,inf,-0.798454,0,0,2,0,0,0,0,0,0,0,0,2.69173,2.63659,1.1934,1.70856,0.777405,0.671695,378,0.652372,0.755329,0.604373,425,444.505,479.304,37,10,5,0,1,0.108108,94,35,399,0.323308,0.97555,1074,1052,"476.167
",10,1,4,0.04,18
2.57292,3.92469,1.50459,0,0,0,0.657206,0.742672,0.383305,0,1.1031,3.15275,1.21641,469.332,660.208,11,27.4938,3.32193,2,2,1,384,0,1.02674,1065,1507.08,577.761,0,0,163,0,0,220,211,0,0,0.435829,0,0,0.572917,0.564171,0,0,0,0,0,0,-nan,0,0,0,0,-0.599919,1,0.374749,inf,-0.794127,0,0,2,0,0,0,0,0,0,0,0,2.64171,2.66845,1.20737,1.66689,0.787343,0.682604,354,0.653917,0.780163,0.649987,392,414.541,452.567,37,10,5,0,1,0.108108,81,41,374,0.326203,0.973958,988,998,"451.556
",10,1,4,0.04,31
2.62592,3.9706,1.48744,0,0,0,0.669408,0.758778,0.377842,0,1.12891,2.92619,1.22423,509.948,708.225,11,30.8157,3.32193,2,2,1,409,0,1.02764,1135,1623.97,608.361,0,0,174,0,0,234,224,0,0,0.437186,0,0,0.572127,0.562814,0,0,0,0,0,0,-nan,0,37,13.7114,0.0904645,7.45236,4,1.50047,0.108108,0.639824,0,0,2,0,0,0,0,0,0,0,0,2.69849,2.66583,1.20477,1.70568,0.782202,0.669805,378,0.628682,0.757657,0.615911,425,444.505,482.281,37,10,5,0,2,0.108108,94,35,398,0.324121,0.973105,1074,1061,"479.5
",10,1,4,0.04,20
2.56955,3.87058,1.48985,0,0,0,0.650174,0.699607,0.369456,0,1.08609,2.85599,1.17847,466.087,651.961,11,19.9316,3.32193,2,2,1,381,0,1.01872,1055,1474.69,567.631,0,0,164,0,0,216,210,0,0,0.438503,0,0,0.566929,0.561497,0,0,0,0,0,0,-nan,0,0,0,0,-0.593949,1,0.390397,inf,-0.826152,0,0,2,0,0,0,0,0,0,0,0,2.61765,2.5615,1.18977,1.68365,0.737883,0.654933,357,0.653949,0.774814,0.650507,394,407.446,442.098,37,10,5,0,1,0.108108,78,40,374,0.315508,0.981627,979,958,"444.973
",10,1,4,0.04,30
2.5226,3.94211,1.54809,0,0,0,0.637088,0.713481,0.38801,0,1.04688,3.09744,1.22773,425.554,613.761,11,25.1015,3.32193,2,2,1,354,0,1.02907,981,1395.51,548.023,0,0,149,0,0,204,195,0,0,0.43314,0,0,0.576271,0.56686,0,0,0,0,0,0,-nan,0,37,14.2531,0.10452,8.19639,10,3.7069,0.27027,3.43508,0,0,2,0,0,0,0,0,0,0,0,2.59593,2.69767,1.22877,1.61694,0.788015,0.685674,326,0.672178,0.803695,0.639254,353,378.992,420.508,37,10,5,0,2,0.108108,68,43,344,0.322674,0.971751,893,928,"422.696
",10,1,4,0.04,26
2.68974,3.98125,1.45387,0,0,0,0.667756,0.737684,0.362299,0,1.1861,2.81428,1.22032,536.26,729.002,11,27.4234,3.32193,2,2,1,419,0,1.02445,1163,1668.14,609.174,0,0,180,0,0,238,229,0,0,0.440098,0,0,0.568019,0.559902,0,0,0,0,0,0,-nan,0,37,13.4277,0.0883055,7.06482,7,2.69332,0.189189,2.24324,0,0,2,0,0,0,0,0,0,0,0,2.7555,2.59902,1.18344,1.75909,0.754855,0.652388,390,0.599172,0.761866,0.60792,448,457.715,488.437,37,10,5,0,2,0.108108,105,35,409,0.342298,0.976134,1127,1063,"484.027
",10,1,5,0.04,26
2.52691,3.9217,1.53537,0,0,0,0.640954,0.727671,0.390946,0,1.03387,3.18772,1.29567,424.283,607.899,11,25.9495,3.32193,2,2,1,353,0,1.03216,979,1384.36,541.985,0,0,148,0,0,204,194,0,0,0.432749,0,0,0.577904,0.567251,0,0,0,0,0,0,-nan,0,37,14.1861,0.104816,8.17457,7,2.57419,0.189189,1.96137,0,0,2,0,0,0,0,0,0,0,0,2.60819,2.7193,1.22791,1.61306,0.802597,0.698229,323,0.658894,0.830432,0.624518,340,379.747,419.723,37,13,5,0,2,0.108108,58,43,342,0.295322,0.968839,892,930,"419.946
",10,1,5,0.04,26
2.76123,4.03326,1.43205,0,0,0,0.654817,0.711817,0.342791,0,1.24391,2.51082,1.1856,558.251,746.916,11,24.5869,3.32193,2,2,1,423,0,1.0267,1175,1706.07,605.758,0,0,182,0,0,240,230,0,0,0.441748,0,0,0.567376,0.558252,0,0,0,0,0,0,-nan,0,37,13.0514,0.0874704,6.68139,4,1.55766,0.108108,0.747257,0,0,2,0,0,0,0,0,0,0,0,2.83495,2.56796,1.16558,1.80372,0.746271,0.653388,393,0.557182,0.71114,0.582429,463,466.094,487.945,37,10,5,0,2,0.108108,117,34,412,0.366505,0.973995,1168,1058,"480.221
",10,1,5,0.04,24
2.62469,3.90459,1.46459,0,0,0,0.661521,0.720928,0.359122,0,1.13774,2.9179,1.19084,505.488,695.563,11,22.9316,3.32193,2,2,1,405,0,1.02532,1123,1581.36,593.16,0,0,174,0,0,230,221,0,0,0.440506,0,0,0.567901,0.559494,0,0,0,0,0,0,-nan,0,37,13.7488,0.091358,7.42472,4,1.55206,0.108108,0.741475,0,0,2,0,0,0,0,0,0,0,0,2.69114,2.57722,1.18312,1.71708,0.744547,0.655595,377,0.608479,0.742532,0.608488,414,438.165,469.238,37,10,5,0,2,0.108108,81,37,395,0.298734,0.975309,1063,1018,"467.333
",10,1,5,0.04,29
2.68884,3.98723,1.45592,0,0,0,0.669974,0.741796,0.359045,0,1.17823,2.82375,1.20338,538.412,733.223,11,27.9088,3.32193,2,2,1,421,0,1.02433,1169,1678.63,612.944,0,0,180,0,0,240,231,0,0,0.437956,0,0,0.570071,0.562044,0,0,0,0,0,0,-nan,0,0,0,0,-0.569468,1,0.383038,inf,-0.806405,0,0,2,0,0,0,0,0,0,0,0,2.75426,2.61071,1.18093,1.75602,0.765077,0.662914,390,0.622599,0.756996,0.627411,448,460.885,490.982,37,10,5,0,1,0.108108,106,34,411,0.340633,0.976247,1132,1073,"485.36
",10,1,5,0.04,18
2.68916,3.92446,1.4342,0,0,0,0.661418,0.707632,0.346801,0,1.19746,2.79142,1.16924,531.76,716.852,11,20.6096,3.32193,2,2,1,415,0,1.02217,1151,1628.65,595.192,0,0,180,0,0,234,226,0,0,0.44335,0,0,0.563855,0.55665,0,0,0,0,0,0,-nan,0,37,13.4606,0.0891566,7.03921,4,1.58285,0.108108,0.809781,0,0,2,0,0,0,0,0,0,0,0,2.74877,2.52709,1.16961,1.77017,0.719758,0.649271,389,0.579007,0.732163,0.573916,437,451.375,476.787,37,10,5,0,2,0.108108,92,37,406,0.317734,0.978313,1116,1026,"474.86
",10,1,5,0.04,19
2.48276,4.06911,1.62787,0,0,0,0.623188,0.718987,0.398229,0,0.994716,2.98343,1.29855,378.268,567.442,11,29.2714,3.32193,2,2,1,319,0,1.03236,885,1298.05,519.29,0,0,130,0,0,188,179,0,0,0.420712,0,0,0.589342,0.579288,0,0,0,0,0,0,-nan,0,0,0,0,-0.645625,1,0.350738,inf,-0.787094,0,0,2,0,0,0,0,0,0,0,0,2.56311,2.85113,1.27212,1.54889,0.824886,0.720164,288,0.775029,0.90809,0.751334,304,342.537,390.988,37,10,5,0,1,0.189189,58,42,309,0.323625,0.968652,792,881,"393.086
",10,1,5,0.04,19
2.62592,3.95734,1.48258,0,0,0,0.669408,0.750143,0.370259,0,1.12891,2.94644,1.22423,509.948,707.26,11,29.0084,3.32193,2,2,1,409,0,1.02506,1135,1618.55,606.373,0,0,174,0,0,234,225,0,0,0.43609,0,0,0.572127,0.56391,0,0,0,0,0,0,-nan,0,0,0,0,-0.585289,1,0.378558,inf,-0.802952,0,0,2,0,0,0,0,0,0,0,0,2.69173,2.6416,1.19507,1.70856,0.773947,0.668961,378,0.652372,0.795575,0.629276,425,444.505,480.474,37,10,5,0,1,0.108108,94,35,399,0.323308,0.97555,1074,1054,"476.833
",10,1,5,0.04,20
2.5733,3.89497,1.4942,0,0,0,0.655062,0.725188,0.37589,0,1.09843,3.16285,1.2169,467.163,654.308,11,24.1015,3.32193,2,2,1,382,0,1.02413,1059,1487.88,570.786,0,0,163,0,0,218,210,0,0,0.436997,0,0,0.570681,0.563003,0,0,0,0,0,0,-nan,0,0,0,0,-0.597583,1,0.381391,inf,-0.807294,0,0,2,0,0,0,0,0,0,0,0,2.63539,2.62198,1.1972,1.67341,0.766275,0.67071,354,0.6511,0.801899,0.647102,392,411.371,447.115,37,10,5,0,1,0.108108,80,42,373,0.327078,0.97644,983,978,"446.556
",10,1,5,0.04,16
2.62871,3.91384,1.46497,0,0,0,0.665471,0.738691,0.367757,0,1.16496,2.97576,1.20944,504.318,693.201,11,25.7389,3.32193,2,2,1,404,0,1.02799,1121,1581.19,591.846,0,0,173,0,0,230,220,0,0,0.440204,0,0,0.569307,0.559796,0,0,0,0,0,0,-nan,0,37,13.6921,0.0915842,7.40707,4,1.52918,0.108108,0.690143,0,0,2,0,0,0,0,0,0,0,0,2.70229,2.61578,1.18766,1.71351,0.766773,0.666125,374,0.59125,0.730547,0.612909,412,438.92,470.419,37,10,5,0,2,0.108108,82,40,393,0.310433,0.972772,1062,1028,"466.75
",10,1,5,0.04,13
2.80597,4.61308,1.59859,0,0,0,0.623894,0.700428,0.406509,0,1.31793,3.11239,1.33208,634.278,899.756,11,33.2193,3.32193,2,2,1,469,0,1.02402,1299,2163.54,749.74,0,0,196,0,0,272,262,0,0,0.427948,0,0,0.579957,0.572052,0,0,0,0,0,0,-nan,0,37,12.8769,0.0788913,6.66856,7,2.59385,0.189189,2.00093,0,0,2,0,0,0,0,0,0,0,0,2.87336,2.69869,1.19773,1.78103,0.796554,0.685397,428,0.759529,0.847511,0.639824,502,524.134,560.833,37,16,6,0,2,0.108108,130,42,458,0.375546,0.976546,1316,1236,"548.559
",10,2,1,0.04,25
2.80597,4.63037,1.60431,0,0,0,0.622155,0.697542,0.406652,0,1.34347,3.17827,1.35024,634.582,902.077,11,33.2193,3.32193,2,2,1,469,0,1.02402,1299,2171.64,752.422,0,0,196,0,0,272,262,0,0,0.427948,0,0,0.579957,0.572052,0,0,0,0,0,0,-nan,0,37,12.8769,0.0788913,6.66856,4,1.4822,0.108108,0.611162,0,0,2,0,0,0,0,0,0,0,0,2.87336,2.69869,1.19773,1.78103,0.788991,0.680912,428,0.759529,0.845158,0.637996,502,524.134,561.2,37,13,5,0,2,0.108108,130,41,458,0.373362,0.976546,1316,1236,"548.559
",10,2,1,0.04,25
2.73077,4.4821,1.60128,0,0,0,0.639239,0.707608,0.410846,0,1.30048,3.38947,1.38785,612.878,877.641,11,29.8974,3.32193,2,2,1,468,0,1.02407,1295,2097.62,749.397,0,0,197,0,0,270,260,0,0,0.431072,0,0,0.576923,0.568928,0,0,0,0,0,0,-nan,0,37,13.2308,0.0790598,7.02608,13,4.86967,0.351351,4.9074,0,0,2,0,0,0,0,0,0,0,0,2.7965,2.66958,1.19172,1.74078,0.788537,0.681005,428,0.731713,0.829996,0.602153,493,518.169,555.257,37,13,5,0,2,0.108108,117,43,457,0.350109,0.976496,1278,1220,"544.615
",10,2,1,0.04,18
2.73662,4.48574,1.59982,0,0,0,0.646682,0.725923,0.415721,0,1.27582,3.18631,1.39769,611.642,874.784,11,33.2193,3.32193,2,2,1,467,0,1.02412,1293,2094.84,747.115,0,0,196,0,0,270,260,0,0,0.429825,0,0,0.578158,0.570175,0,0,0,0,0,0,-nan,0,37,13.2019,0.0792291,7.01902,13,4.80389,0.351351,4.71811,0,0,2,0,0,0,0,0,0,0,0,2.80263,2.70614,1.20073,1.7384,0.806231,0.690297,426,0.736616,0.846508,0.601353,502,518.924,558.209,37,13,5,0,2,0.108108,129,38,456,0.366228,0.976445,1278,1234,"547.532
",10,2,1,0.04,13
2.66955,4.42681,1.62454,0,0,0,0.654733,0.734212,0.420703,0,1.25101,3.42974,1.40912,589.582,858.354,11,33.2193,3.32193,2,2,1,463,0,1.02434,1281,2049.61,752.163,0,0,194,0,0,268,258,0,0,0.429204,0,0,0.578834,0.570796,0,0,0,0,0,0,-nan,0,37,13.5307,0.0799136,7.41352,10,3.68078,0.27027,3.31351,0,0,2,0,0,0,0,0,0,0,0,2.73451,2.71681,1.20797,1.69026,0.809045,0.691397,422,0.744842,0.822506,0.637809,476,510.545,554.692,37,16,6,0,2,0.108108,106,44,452,0.331858,0.976242,1236,1228,"546.005
",10,2,1,0.04,22
2.72611,4.51267,1.61426,0,0,0,0.635955,0.701155,0.408984,0,1.30775,3.18041,1.33741,616.59,887.976,11,29.8974,3.32193,2,2,1,471,0,1.02391,1303,2125.47,760.315,0,0,198,0,0,272,262,0,0,0.430435,0,0,0.577495,0.569565,0,0,0,0,0,0,-nan,0,37,13.2555,0.0785563,7.04826,7,2.62643,0.189189,2.09655,0,0,2,0,0,0,0,0,0,0,0,2.7913,2.66522,1.1921,1.73879,0.775763,0.672729,431,0.741567,0.798682,0.62512,495,520.584,559.178,37,10,5,0,2,0.108108,117,38,460,0.336957,0.976645,1284,1226,"548.365
",10,2,1,0.04,21
2.8,4.62644,1.60515,0,0,0,0.614893,0.68031,0.402455,0,1.34265,2.99257,1.27822,635.819,904.544,11,29.8974,3.32193,2,2,1,470,0,1.02397,1301,2174.43,754.419,0,0,197,0,0,272,262,0,0,0.429194,0,0,0.578723,0.570806,0,0,0,0,0,0,-nan,0,37,12.905,0.0787234,6.67533,7,2.6293,0.189189,2.11501,0,0,2,0,0,0,0,0,0,0,0,2.8671,2.66231,1.18876,1.78343,0.77035,0.671319,430,0.754085,0.815733,0.632319,493,523.379,558.248,37,10,5,0,2,0.108108,118,37,459,0.337691,0.976596,1316,1222,"545.642
",10,2,1,0.04,22
2.72152,4.51039,1.61567,0,0,0,0.635362,0.70027,0.407683,0,1.27657,3.17182,1.35204,619.744,893.561,11,29.8974,3.32193,2,2,1,474,0,1.02376,1311,2137.93,765.828,0,0,199,0,0,274,264,0,0,0.429806,0,0,0.578059,0.570194,0,0,0,0,0,0,-nan,0,37,13.2798,0.0780591,7.07035,7,2.63068,0.189189,2.10476,0,0,2,0,0,0,0,0,0,0,0,2.78618,2.66091,1.19247,1.73681,0.774758,0.671337,434,0.750548,0.824676,0.612323,497,522.999,562.411,37,13,5,0,2,0.108108,117,43,463,0.345572,0.976793,1290,1232,"552.115
",10,2,1,0.04,23
2.80085,4.64907,1.61282,0,0,0,0.61999,0.693392,0.405517,0,1.33076,2.99983,1.28924,638.108,910.504,11,33.2193,3.32193,2,2,1,472,0,1.02386,1307,2194.36,761.253,0,0,197,0,0,274,264,0,0,0.427332,0,0,0.580508,0.572668,0,0,0,0,0,0,-nan,0,37,12.9024,0.0783898,6.68973,7,2.59823,0.189189,2.04796,0,0,2,0,0,0,0,0,0,0,0,2.86768,2.69414,1.19807,1.77921,0.780401,0.674991,431,0.769844,0.828878,0.648328,504,526.549,564.892,37,10,5,0,2,0.108108,130,36,461,0.360087,0.976695,1322,1242,"552.309
",10,2,1,0.04,20
2.79079,4.6643,1.62237,0,0,0,0.617393,0.688838,0.403586,0,1.28139,2.66098,1.21158,644.788,924.282,11,33.2193,3.32193,2,2,1,478,0,1.02355,1323,2229.53,775.491,0,0,199,0,0,278,268,0,0,0.426124,0,0,0.58159,0.573876,0,0,0,0,0,0,-nan,0,37,12.9528,0.0774059,6.73183,4,1.48963,0.108108,0.635208,0,0,2,0,0,0,0,0,0,0,0,2.85653,2.68522,1.19873,1.77556,0.770823,0.66775,437,0.787948,0.833954,0.643038,508,531.379,571.818,37,10,5,0,2,0.108108,130,36,467,0.35546,0.976987,1334,1254,"559.809
",10,2,1,0.04,18
2.72824,4.51415,1.61415,0,0,0,0.638939,0.701788,0.409051,0,1.30805,3.20063,1.33741,616.728,888.054,11,29.8974,3.32193,2,2,1,471,0,1.01948,1303,2126.16,760.265,0,0,198,0,0,272,264,0,0,0.428571,0,0,0.577495,0.571429,0,0,0,0,0,0,-nan,0,0,0,0,-0.574023,1,0.376221,inf,-0.8058,0,0,2,0,0,0,0,0,0,0,0,2.78139,2.65801,1.19018,1.74209,0.774111,0.670661,432,0.773496,0.831866,0.666965,506,520.584,560.026,37,10,5,0,1,0.108108,128,38,462,0.359307,0.980892,1285,1228,"549.865
",10,2,2,0.04,25
2.80645,4.597,1.59229,0,0,0,0.614414,0.671118,0.400235,0,1.36605,2.95507,1.33225,630.309,891.713,11,26.5754,3.32193,2,2,1,465,0,1.02198,1287,2137.6,740.416,0,0,196,0,0,268,259,0,0,0.430769,0,0,0.576344,0.569231,0,0,0,0,0,0,-nan,0,37,12.9004,0.0795699,6.64676,4,1.52047,0.108108,0.683121,0,0,2,0,0,0,0,0,0,0,0,2.86813,2.63077,1.17962,1.7904,0.761897,0.666569,427,0.739542,0.803317,0.635579,491,517.794,548.99,37,10,5,0,2,0.108108,117,38,455,0.340659,0.978495,1305,1197,"536.725
",10,2,2,0.04,23
2.66595,4.43119,1.62879,0,0,0,0.649045,0.714543,0.415737,0,1.26018,3.43427,1.38623,591.074,862.46,11,29.8974,3.32193,2,2,1,464,0,1.01978,1283,2056.07,755.758,0,0,195,0,0,268,260,0,0,0.428571,0,0,0.577586,0.571429,0,0,0,0,0,0,-nan,0,0,0,0,-0.589666,1,0.374178,inf,-0.796113,0,0,2,0,0,0,0,0,0,0,0,2.71868,2.67253,1.1969,1.69588,0.786097,0.677949,425,0.770462,0.849691,0.659098,478,509.79,552.726,37,13,5,0,1,0.108108,105,44,455,0.327473,0.980603,1237,1216,"544.588
",10,2,2,0.04,26
2.80597,4.6294,1.60396,0,0,0,0.622155,0.696986,0.406169,0,1.34347,3.19827,1.35024,634.582,902.003,11,33.0673,3.32193,2,2,1,469,0,1.02402,1299,2171.19,752.255,0,0,196,0,0,272,262,0,0,0.427948,0,0,0.579957,0.572052,0,0,0,0,0,0,-nan,0,37,12.8769,0.0788913,6.66856,7,2.59595,0.189189,2.02779,0,0,2,0,0,0,0,0,0,0,0,2.87336,2.69651,1.197,1.78103,0.787038,0.679856,428,0.759529,0.859176,0.637996,502,524.134,561.048,37,13,5,0,2,0.108108,130,41,458,0.373362,0.976546,1316,1235,"548.225
",10,2,2,0.04,19
2.66811,4.38767,1.61117,0,0,0,0.649454,0.713184,0.413427,0,1.25754,3.42184,1.39592,587.293,851.036,11,27.5754,3.32193,2,2,1,461,0,1.02444,1275,2022.72,742.749,0,0,194,0,0,266,256,0,0,0.431111,0,0,0.577007,0.568889,0,0,0,0,0,0,-nan,0,37,13.5366,0.0802603,7.39741,4,1.5,0.108108,0.628695,0,0,2,0,0,0,0,0,0,0,0,2.73333,2.66667,1.1926,1.69473,0.795299,0.686826,421,0.728484,0.801038,0.611223,465,507.375,545.727,37,16,6,0,2,0.108108,94,45,450,0.308889,0.976139,1230,1200,"536.671
",10,2,2,0.04,19
2.72269,4.53236,1.62289,0,0,0,0.64046,0.712951,0.410036,0,1.26426,3.19802,1.36026,622.034,899.449,11,33.0673,3.32193,2,2,1,476,0,1.02366,1317,2157.4,772.494,0,0,199,0,0,276,266,0,0,0.427957,0,0,0.579832,0.572043,0,0,0,0,0,0,-nan,0,37,13.2755,0.0777311,7.08538,10,3.71703,0.27027,3.47171,0,0,2,0,0,0,0,0,0,0,0,2.7871,2.69032,1.20096,1.73251,0.78262,0.67386,435,0.766833,0.85183,0.627817,508,526.169,568.903,37,13,5,0,2,0.108108,129,42,465,0.367742,0.976891,1296,1251,"558.448
",10,2,2,0.04,23
2.72611,4.48699,1.60495,0,0,0,0.636853,0.69612,0.40438,0,1.30061,3.37543,1.34617,616.404,885.049,11,27.5754,3.32193,2,2,1,471,0,1.02391,1303,2113.37,755.933,0,0,198,0,0,272,262,0,0,0.430435,0,0,0.577495,0.569565,0,0,0,0,0,0,-nan,0,37,13.2555,0.0785563,7.04826,10,3.77668,0.27027,3.58661,0,0,2,0,0,0,0,0,0,0,0,2.7913,2.64783,1.1863,1.73879,0.77418,0.673371,431,0.741567,0.814578,0.6056,495,520.584,556.627,37,13,5,0,2,0.108108,117,43,460,0.347826,0.976645,1284,1218,"545.698
",10,2,2,0.04,30
2.81034,4.58737,1.58748,0,0,0,0.619252,0.688071,0.404123,0,1.35665,3.13335,1.36129,628.767,887.564,11,29.7453,3.32193,2,2,1,464,0,1.02428,1285,2128.54,736.589,0,0,195,0,0,268,258,0,0,0.430464,0,0,0.577586,0.569536,0,0,0,0,0,0,-nan,0,37,12.8535,0.0797414,6.6328,4,1.49876,0.108108,0.634409,0,0,2,0,0,0,0,0,0,0,0,2.87859,2.66887,1.18722,1.78711,0.786179,0.682347,424,0.732823,0.851884,0.608656,489,518.549,550.713,37,13,5,0,2,0.108108,118,42,453,0.353201,0.976293,1304,1209,"537.809
",10,2,2,0.04,19
2.66811,4.36885,1.60434,0,0,0,0.653196,0.72618,0.418035,0,1.21461,3.40045,1.41469,586.721,847.509,11,29.7453,3.32193,2,2,1,461,0,1.02217,1275,2014.04,739.602,0,0,194,0,0,266,257,0,0,0.430155,0,0,0.577007,0.569845,0,0,0,0,0,0,-nan,0,0,0,0,-0.589184,1,0.373344,inf,-0.769404,0,0,2,0,0,0,0,0,0,0,0,2.72727,2.67849,1.19513,1.69726,0.814469,0.698598,421,0.749614,0.859563,0.603504,465,507.375,547.208,37,19,7,0,1,0.108108,94,47,451,0.312639,0.978308,1230,1208,"539.005
",10,2,2,0.04,15
2.61435,4.35681,1.64051,0,0,0,0.649936,0.724532,0.425094,0,1.21396,3.61224,1.44322,555.302,818.751,11,29.7453,3.32193,2,2,1,446,0,1.02529,1233,1943.14,731.669,0,0,187,0,0,258,248,0,0,0.429885,0,0,0.578475,0.570115,0,0,0,0,0,0,-nan,0,37,13.8036,0.0829596,7.77547,16,5.90331,0.432432,6.03202,0,0,2,0,0,0,0,0,0,0,0,2.68046,2.71034,1.20857,1.64667,0.812881,0.698203,406,0.734508,0.851579,0.61951,440,488.58,532.597,37,16,6,0,2,0.108108,82,51,435,0.305747,0.975336,1166,1179,"525.727
",10,2,2,0.04,19
2.80085,4.6262,1.6048,0,0,0,0.620861,0.688801,0.400993,0,1.31698,3.1307,1.339,637.922,907.991,11,31.3303,3.32193,2,2,1,472,0,1.02386,1307,2183.56,757.464,0,0,197,0,0,274,264,0,0,0.427332,0,0,0.580508,0.572668,0,0,0,0,0,0,-nan,0,37,12.9024,0.0783898,6.68973,7,2.61507,0.189189,2.08036,0,0,2,0,0,0,0,0,0,0,0,2.86768,2.67679,1.19228,1.77921,0.776343,0.673938,431,0.769844,0.86643,0.626164,504,526.549,562.774,37,13,5,0,2,0.108108,130,41,461,0.370933,0.976695,1322,1234,"549.642
",10,2,3,0.04,13
2.66379,4.42853,1.62845,0,0,0,0.644955,0.705895,0.411034,0,1.26111,3.17887,1.39303,591.123,862.998,11,28.0084,3.32193,2,2,1,464,0,1.02428,1283,2054.84,755.602,0,0,195,0,0,268,258,0,0,0.430464,0,0,0.577586,0.569536,0,0,0,0,0,0,-nan,0,37,13.5607,0.0797414,7.42092,4,1.50249,0.108108,0.647882,0,0,2,0,0,0,0,0,0,0,0,2.72848,2.66225,1.19298,1.6926,0.775585,0.674372,424,0.738124,0.805728,0.615309,467,509.79,550.219,37,10,5,0,2,0.108108,94,39,453,0.293598,0.976293,1236,1206,"540.421
",10,2,3,0.04,27
2.80085,4.64605,1.61172,0,0,0,0.61999,0.691689,0.404066,0,1.33076,3.01494,1.28924,638.108,910.273,11,32.7453,3.32193,2,2,1,472,0,1.02386,1307,2192.94,760.731,0,0,197,0,0,274,264,0,0,0.427332,0,0,0.580508,0.572668,0,0,0,0,0,0,-nan,0,37,12.9024,0.0783898,6.68973,10,3.72074,0.27027,3.51156,0,0,2,0,0,0,0,0,0,0,0,2.86768,2.68764,1.1959,1.77921,0.774797,0.672033,431,0.769844,0.856828,0.648328,504,526.549,564.418,37,10,5,0,2,0.108108,130,36,461,0.360087,0.976695,1322,1239,"551.309
",10,2,3,0.04,28
2.73176,4.46899,1.59647,0,0,0,0.636638,0.69306,0.406623,0,1.32417,3.39151,1.36517,610.894,873.163,11,26.2535,3.32193,2,2,1,466,0,1.02193,1289,2082.55,743.953,0,0,197,0,0,268,259,0,0,0.432018,0,0,0.575107,0.567982,0,0,0,0,0,0,-nan,0,37,13.2537,0.0793991,7.01836,4,1.52127,0.108108,0.678941,0,0,2,0,0,0,0,0,0,0,0,2.79167,2.62939,1.18154,1.74595,0.767766,0.668454,428,0.726978,0.825973,0.619074,493,514.999,549.368,37,13,5,0,2,0.108108,116,44,456,0.350877,0.978541,1273,1199,"538.782
",10,2,3,0.04,24
